activity_id,institution_id,source_id,experiment_id,frequency,realm,table_id,member_id,grid_label,variable_id,time_range,chunk_freq,platform,dimensions,cell_methods,standard_name,path
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,z500,20110101-20201231,10yr,,,ts,500-mb_height,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20201231.z500.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,z700,20110101-20201231,10yr,,,ts,700-mb_height,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20201231.z700.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,z925,20110101-20201231,10yr,,,ts,925-mb_height,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20201231.z925.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,precip,20610101-20701231,10yr,,,ts,Total_precipitation_rate,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20610101-20701231.precip.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,prec_ls,20610101-20701231,10yr,,,ts,Precipitation_rate_from_strat_cloud,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20610101-20701231.prec_ls.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,ps,20610101-20701231,10yr,,,ts,surface_pressure,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20610101-20701231.ps.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,pv350,20610101-20701231,10yr,,,ts,350-K_potential_vorticity;_needs_x350_scaling,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20610101-20701231.pv350.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,q200,20110101-20201231,10yr,,,ts,200-mb_specific_humidity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20201231.q200.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,q925,20110101-20201231,10yr,,,ts,925-mb_specific_humidity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20201231.q925.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,rh_ref,20110101-20201231,10yr,,,ts,relative_humidity_at_2_m,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20201231.rh_ref.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,slp_dyn,20110101-20201231,10yr,,,ts,sea-level_pressure,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20201231.slp_dyn.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,snow_tot,20110101-20201231,10yr,,,ts,Frozen_precip_rate_from_all_sources,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20201231.snow_tot.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,swdn_sfc,20110101-20201231,10yr,,,ts,SW_flux_down_at_surface,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20201231.swdn_sfc.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,t850,20110101-20201231,10yr,,,ts,850-mb_temperature,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20201231.t850.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,t925,20110101-20201231,10yr,,,ts,925-mb_temperature,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20201231.t925.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,tau_x,20110101-20201231,10yr,,,ts,zonal_wind_stress,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20201231.tau_x.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,t_ref,20110101-20201231,10yr,,,ts,temperature_at_2_m,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20201231.t_ref.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,u200,20110101-20201231,10yr,,,ts,200-mb_u,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20201231.u200.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,u700,20110101-20201231,10yr,,,ts,700-mb_u,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20201231.u700.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,snow_tot,20310101-20401231,10yr,,,ts,Frozen_precip_rate_from_all_sources,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.snow_tot.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,u250,20510101-20601231,10yr,,,ts,250-mb_u,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.u250.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,t250,20310101-20401231,10yr,,,ts,250-mb_temperature,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.t250.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,u500,20510101-20601231,10yr,,,ts,500-mb_u,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.u500.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,u50,20510101-20601231,10yr,,,ts,50-mb_u,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.u50.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,u850,20510101-20601231,10yr,,,ts,850-mb_u,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.u850.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,u925,20510101-20601231,10yr,,,ts,925-mb_u,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.u925.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,u_ref,20510101-20601231,10yr,,,ts,zonal_wind_component_at_10_m,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.u_ref.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,tau_y,20310101-20401231,10yr,,,ts,meridional_wind_stress,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.tau_y.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,v200,20510101-20601231,10yr,,,ts,200-mb_v,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.v200.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,t_ref_max,20310101-20401231,10yr,,,ts,temperature_at_2_m,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.t_ref_max.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,v700,20510101-20601231,10yr,,,ts,700-mb_v,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.v700.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,u200,20310101-20401231,10yr,,,ts,200-mb_u,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.u200.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,v850,20510101-20601231,10yr,,,ts,850-mb_v,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.v850.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,u500,20310101-20401231,10yr,,,ts,500-mb_u,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.u500.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,u50,20310101-20401231,10yr,,,ts,50-mb_u,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.u50.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,u700,20310101-20401231,10yr,,,ts,700-mb_u,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.u700.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,u850,20310101-20401231,10yr,,,ts,850-mb_u,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.u850.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,WVP,20510101-20601231,10yr,,,ts,Column_integrated_water_vapor,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.WVP.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,z200,20510101-20601231,10yr,,,ts,200-mb_height,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.z200.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,v250,20310101-20401231,10yr,,,ts,250-mb_v,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.v250.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,z250,20510101-20601231,10yr,,,ts,250-mb_height,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.z250.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,z500,20510101-20601231,10yr,,,ts,500-mb_height,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.z500.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,v850,20310101-20401231,10yr,,,ts,850-mb_v,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.v850.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,v925,20310101-20401231,10yr,,,ts,925-mb_v,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.v925.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,v_ref,20310101-20401231,10yr,,,ts,meridional_wind_component_at_10_m,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.v_ref.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,pv350,20110101-20201231,10yr,,,ts,350-K_potential_vorticity;_needs_x350_scaling,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20201231.pv350.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,q250,20110101-20201231,10yr,,,ts,250-mb_specific_humidity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20201231.q250.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,prec_ls,20510101-20601231,10yr,,,ts,Precipitation_rate_from_strat_cloud,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.prec_ls.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,ps,20510101-20601231,10yr,,,ts,surface_pressure,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.ps.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,pv350,20510101-20601231,10yr,,,ts,350-K_potential_vorticity;_needs_x350_scaling,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.pv350.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,q200,20510101-20601231,10yr,,,ts,200-mb_specific_humidity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.q200.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,q250,20510101-20601231,10yr,,,ts,250-mb_specific_humidity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.q250.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,q500,20510101-20601231,10yr,,,ts,500-mb_specific_humidity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.q500.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,q700,20510101-20601231,10yr,,,ts,700-mb_specific_humidity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.q700.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,q850,20510101-20601231,10yr,,,ts,850-mb_specific_humidity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.q850.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,q925,20510101-20601231,10yr,,,ts,925-mb_specific_humidity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.q925.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,q_ref,20510101-20601231,10yr,,,ts,specific_humidity_at_2_m,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.q_ref.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,evap,20310101-20401231,10yr,,,ts,evaporation_rate,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.evap.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,rh_ref,20510101-20601231,10yr,,,ts,relative_humidity_at_2_m,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.rh_ref.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,lwdn_sfc,20310101-20401231,10yr,,,ts,LW_flux_down_at_surface,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.lwdn_sfc.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,lwup_sfc,20310101-20401231,10yr,,,ts,LW_flux_up_at_surface,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.lwup_sfc.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,snow_tot,20510101-20601231,10yr,,,ts,Frozen_precip_rate_from_all_sources,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.snow_tot.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,swdn_sfc,20510101-20601231,10yr,,,ts,SW_flux_down_at_surface,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.swdn_sfc.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,t200,20510101-20601231,10yr,,,ts,200-mb_temperature,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.t200.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,q200,20310101-20401231,10yr,,,ts,200-mb_specific_humidity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.q200.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,q250,20310101-20401231,10yr,,,ts,250-mb_specific_humidity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.q250.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,t850,20510101-20601231,10yr,,,ts,850-mb_temperature,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.t850.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,q850,20310101-20401231,10yr,,,ts,850-mb_specific_humidity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.q850.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,t925,20510101-20601231,10yr,,,ts,925-mb_temperature,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.t925.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,q925,20310101-20401231,10yr,,,ts,925-mb_specific_humidity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.q925.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,q_ref,20310101-20401231,10yr,,,ts,specific_humidity_at_2_m,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.q_ref.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,rh_ref,20310101-20401231,10yr,,,ts,relative_humidity_at_2_m,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.rh_ref.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,t_ref_min,20510101-20601231,10yr,,,ts,temperature_at_2_m,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.t_ref_min.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,day,atmos_daily,,,,slp,20310101-20401231,10yr,,,ts,sea_level_pressure,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.slp.nc
